"chat_text","intent"
"roadmap belajar backend developer dong min","tanya_roadmap_karir"
"bikinin kode python buat scrape web dong","out_of_context"
"apa arti skor di dashboard job market","bantuan_fitur_aplikasi"
"kok job match score error ya?","bantuan_fitur_aplikasi"
"kayaknya gw nggak sanggup deh lamar posisi data scientist, mending belajar dari mana dulu ya?","tanya_roadmap_karir"
"cara masukin css ke portofolio biar dilirik rekruter gimana?","tanya_tips_rekrutmen"
"struktur portofolio yang bagus buat ui/ux designer kayak gmn ya","tanya_tips_rekrutmen"
"Ada loker frontend developer hari ini","cari_lowongan"
"pagi min, thanks","salam_sapaan"
"kenapa gaji programmer di indo banyak yang kecil ya?","out_of_context"
"minta saran roadmap karir untuk devops engineer","tanya_roadmap_karir"
"saya lagi nyari loker yg kerjanya pake javascript nih min","cari_lowongan"
"Haii, tq","salam_sapaan"
"kok skill gap analysis error ya?","bantuan_fitur_aplikasi"
"apa arti skor di cv analyzer?","bantuan_fitur_aplikasi"
"min, tolong bikinin contoh cv ats buat daftar kerja dong","out_of_context"
"hp samsung yg kameranya bagus apa ya?","out_of_context"
"saya butuh belajar apa lagi biar lolos loker data scientist","analisis_skill_gap"
"film action terbaru apa ya.","out_of_context"
"min, job match score itu fungsinya buat apa","bantuan_fitur_aplikasi"
"kenapa profil gak muncul","bantuan_fitur_aplikasi"
"mending belajar react dulu atau apa ya biar bisa jadi machine learning engineer?","tanya_roadmap_karir"
"apa yang harus aku tambahin di cv biar match sama devops engineer?","analisis_skill_gap"
"tolong cariin loker frontend developer dong.","cari_lowongan"
"minta tolong cara profil donk","bantuan_fitur_aplikasi"
"cara save hasil bookmark loker gimana","bantuan_fitur_aplikasi"
"gua udah bisa figma, tolong cekin dong gua udah pantes belum lamar loker ini","analisis_skill_gap"
"format CV yang disukai ATS itu gmn sih?","tanya_tips_rekrutmen"
"cara akses skill gap analysis dimana ya","bantuan_fitur_aplikasi"
"tombol buat liat job match score dimana sih","bantuan_fitur_aplikasi"
"buka lowongan data scientist ngga min","cari_lowongan"
"kok notifikasi error ya?","bantuan_fitur_aplikasi"
"mending belajar react dulu atau apa ya biar bisa jadi backend developer","tanya_roadmap_karir"
"skill css aku udah cukup belum buat lamar mobile developer","analisis_skill_gap"
"struktur portofolio yang bagus buat data analyst kayak gimana","tanya_tips_rekrutmen"
"Halo","salam_sapaan"
"alur belajar data analyst buat pemula","tanya_roadmap_karir"
"aku punya skill javascript, cocok nggak apply frontend developer?","analisis_skill_gap"
"tips bikin cv ats friendly dng.","tanya_tips_rekrutmen"
"info loker machine learning engineer terbaru dong","cari_lowongan"
"ada lowongan data scientist yang full wfh ngga?","cari_lowongan"
"Fitur notifikasi kok tiba-tiba ilang dari layar gua?","bantuan_fitur_aplikasi"
"rekomendasi kado buat atasan cowok dong.","out_of_context"
"tools apa aja yang wajib dipelajari buat fullstack developer?","tanya_roadmap_karir"
"cara config docker compose buat database mysql gimana","out_of_context"
"filter loker machine learning engineer yang gajinya di atas 10 juta dong","cari_lowongan"
"alur belajar data scientist buat pemula","tanya_roadmap_karir"
"format cv ygn disukai ats itu gimana sih","tanya_tips_rekrutmen"
"cara menghadapi coding test data analyst gmn?","tanya_tips_rekrutmen"
"bocoran pertanyaan interview hrd dong buat mobile developer","tanya_tips_rekrutmen"
"mau jadi data analyst harus mulai dari mana?.","tanya_roadmap_karir"
"kenapa kecocokan aku cuma sedikit di loker data analyst","analisis_skill_gap"
"gmn ya cara resign yang baik tanpa dimusuhin bos","out_of_context"
"info loker fullstack developer terbaru dong","cari_lowongan"
"mau nyari kerjaan sebagai backend developer nih.","cari_lowongan"
"apakah portofolio figma wajib dilampirkan pas daftar mobile developer?","tanya_tips_rekrutmen"
"gw udah bsa aws, tolong cekin dong gw udah pantes belum lamar loker ini?.","analisis_skill_gap"
"sore kak","salam_sapaan"
"cara masukin node.js ke portofolio biar dilirik rekruter gmana","tanya_tips_rekrutmen"
"Kalo mau update data di ganti password, harus ngulang dari awal atau bsa edit sebagian","bantuan_fitur_aplikasi"
"malam.","salam_sapaan"
"apakah CV aku udah pas buat posisi machine learning engineer","analisis_skill_gap"
"bisa minta tolong cek ganti password saya?","bantuan_fitur_aplikasi"
"kira-kira peluang aku diterima sebagai qa engineer gede nggak?","analisis_skill_gap"
"hrd tuh suka cv yg kayak gimana sih buat frontend developer?","tanya_tips_rekrutmen"
"min, gw pengen kerjaan ygn ngurusin ci/cd gitu dong, buka ga?","cari_lowongan"
"tunjukin daftar lowongan mobile developer dong","cari_lowongan"
"HRD tuh suka CV yg kayak gimana sih bwt qa engineer?","tanya_tips_rekrutmen"
"minta saran roadmap karir untuk devops engineer.","tanya_roadmap_karir"
"struktur portofolio yang bagus bt fullstack developer kayak gmn ya?","tanya_tips_rekrutmen"
"mau jadi ui/ux designer harus mulai dari mana?.","tanya_roadmap_karir"
"tunjukin daftar lowongan data scientist dong","cari_lowongan"
"bocoran pertanyaan interview hrd dong bwt data analyst","tanya_tips_rekrutmen"
"cara masukin node.js ke portofolio biar dilirik rekruter gimana","tanya_tips_rekrutmen"
"gmn cara nego gaji biar gk kerendahan.","tanya_tips_rekrutmen"
"cara masukin css ke portofolio biar dilirik rekruter gimana.","tanya_tips_rekrutmen"
"struktur portofolio yang bagus buat machine learning engineer kayak gimana?","tanya_tips_rekrutmen"
"Berapa persen match score aku bwt apply machine learning engineer","analisis_skill_gap"
"dari nol sampe jago mobile developer belajarnya apa aja.","tanya_roadmap_karir"
"cara masukin react ke portofolio biar dilirik rekruter gimana?","tanya_tips_rekrutmen"
"cara save hasil cv analyzer gmn","bantuan_fitur_aplikasi"
"mau nyari kerjaan sebagai qa engineer nih","cari_lowongan"
"cara masukin aws ke portofolio biar dilirik rekruter gimana?","tanya_tips_rekrutmen"
"tiap kali gw klik menu skill gap analysis kok muter-muter doang ya layarnya?.","bantuan_fitur_aplikasi"
"min, boleh minta uang?","out_of_context"
"bocoran pertanyaan interview hrd donk buat devops engineer","tanya_tips_rekrutmen"
"Cara nego gaji mobile developer yang bener gmn ya","tanya_tips_rekrutmen"
"rekomendasi kado buat atasan cowok donk","out_of_context"
"buka lowongan fullstack developer ngga min?","cari_lowongan"
"apakah cv aku udah pas buat posisi machine learning engineer?","analisis_skill_gap"
"min, cv analyzer itu fungsinya buat apa.","bantuan_fitur_aplikasi"
"tools apa aja yang wajib dipelajari buat frontend developer?.","tanya_roadmap_karir"
"apakah portofolio python wajib dilampirkan pas daftar ui/ux designer?","tanya_tips_rekrutmen"
"tolong cariin loker devops engineer dong","cari_lowongan"
"bisa tolong buatin study plan buat frontend developer?","tanya_roadmap_karir"
"cara pake tombol profil ini gmn?","bantuan_fitur_aplikasi"
"bisa tolong review profil aku cocok ga buat loker machine learning engineer","analisis_skill_gap"
"skill aku kurang apa ya buat jadi devops engineer?","analisis_skill_gap"
"bisa minta tolong cek profil saya?","bantuan_fitur_aplikasi"
"saya butuh belajar apa lagi biar lolos loker devops engineer.","analisis_skill_gap"
"kalau dari non-IT ke machine learning engineer urutannya gimana min","tanya_roadmap_karir"
"ada loker data scientist yg butuh docker ga?","cari_lowongan"
"aku bingung cara lihat cv analyzer","bantuan_fitur_aplikasi"
"kayaknya aku ga sanggup deh lamar posisi fullstack developer, mending belajar dari mana dulu ya?","tanya_roadmap_karir"
"kenapa kecocokan aku cuma sedikit di loker devops engineer","analisis_skill_gap"
"ada loker ui/ux designer hari ini?","cari_lowongan"
"halo","salam_sapaan"
"apa yang harus aku tambahin di cv biar match sama data analyst","analisis_skill_gap"
"harga bitcoin sekarang berapa","out_of_context"
"kenapa server linux gw tiba tiba mati.","out_of_context"
"gimana caranya belajar fullstack developer secara sistematis","tanya_roadmap_karir"
"cara akses upload cv dimana ya?","bantuan_fitur_aplikasi"
"Kalo mau update data di bookmark loker, harus ngulang dari awal atau bisa edit sebagian.","bantuan_fitur_aplikasi"
"suka duka kerja di it apa aja min","out_of_context"
"menu profil sebelah mana min?","bantuan_fitur_aplikasi"
"tools apa aja yang wajib dipelajari buat backend developer","tanya_roadmap_karir"
"menu cv analyzer sebelah mana min.","bantuan_fitur_aplikasi"
"ada lowongan machine learning engineer ygn full wfh ngga?","cari_lowongan"
"cara nego gaji machine learning engineer yang bener gmn?","tanya_tips_rekrutmen"
"ada lowongan fullstack developer yang full wfh ngga?","cari_lowongan"
"kekurangan cv saya untuk loker fullstack developer apa aja","analisis_skill_gap"
"cara baca profil gimana sih","bantuan_fitur_aplikasi"
"gw lagi nyari loker yang kerjanya pake react nih min","cari_lowongan"
"roadmap belajar qa engineer dong min.","tanya_roadmap_karir"
"bisa minta tolong cek upload cv saya?","bantuan_fitur_aplikasi"
"rekomendasi laptop 10 jutaan buat programmer dong.","out_of_context"
"apa arti skor di cv analyzer","bantuan_fitur_aplikasi"
"kalo mau fokus ke css bwt jadi data scientist jalurnya gimana?","tanya_roadmap_karir"
"ada lowongan backend developer yang full wfh ngga","cari_lowongan"
"gmn ya caranya belajar data scientist secara sistematis","tanya_roadmap_karir"
"filter loker ui/ux designer yang gajinya di atas 10 juta dong","cari_lowongan"
"Tiap kali gua klik menu bookmark loker kok muter-muter doang ya layarnya","bantuan_fitur_aplikasi"
"awal belajar qa engineer tuh harus kuasain node.js dulu ya","tanya_roadmap_karir"
"cara config docker compose bt database mysql gimana?","out_of_context"
"min, gw pengen kerjaan yang ngurusin css gitu dong, buka ga","cari_lowongan"
"ada loker devops engineer yang butuh docker ga","cari_lowongan"
"cek loker mobile developer yg available dong.","cari_lowongan"
"kualifikasi aku udah menuhin syarat ui/ux designer belum","analisis_skill_gap"
"buka lowongan devops engineer ngga min?.","cari_lowongan"
"done","salam_sapaan"
"tools apa aja yang wajib dipelajari buat data analyst","tanya_roadmap_karir"
"gimana caranya belajar devops engineer secara sistematis","tanya_roadmap_karir"
"cara langganan chatgpt plus pake bank jago gimana","out_of_context"
"mending pake macbook atau windows buat ngoding?","out_of_context"
"cara save hasil upload cv gmana","bantuan_fitur_aplikasi"
"aku punya skill kubernetes, cocok ga apply data scientist","analisis_skill_gap"
"cara download hasil profil jadi bentuk pdf gimana min?","bantuan_fitur_aplikasi"
"ada posisi kosong bt data scientist yg wajib bisa python gk?.","cari_lowongan"
"malam","salam_sapaan"
"cara lapor SPT tahunan pajak penghasilan gimana?","out_of_context"
"suka duka kerja di IT apa aja min","out_of_context"
"buka lowongan ui/ux designer ngga min","cari_lowongan"
"tolong hack akun instagram mantan gw min.","out_of_context"
"tujuan hidup manusia itu apa sih?","out_of_context"
"makasih.","salam_sapaan"
"tolong cariin loker backend developer dong","cari_lowongan"
"Cekin profil gue dong, udah cocok belum lamar machine learning engineer di startup?","analisis_skill_gap"
"cara baca dashboard job market gimana sih","bantuan_fitur_aplikasi"
"skill aku kurang apa ya buat jadi qa engineer?","analisis_skill_gap"
"malam, makasih banyak ya","salam_sapaan"
"ok","salam_sapaan"
"saya udah bisa css, tolong cekin dong saya udah pantes belum lamar loker ini?","analisis_skill_gap"
"format cv yang disukai ats itu gmana sih","tanya_tips_rekrutmen"
"skill aws aku udah cukup belum buat lamar backend developer","analisis_skill_gap"
"gua lagi nyari loker ygn kerjanya pake machine learning nih min","cari_lowongan"
"Eh, kalau gua udah isi data, itu otomatis masuk ke PDF ygn di-generate job match score ga sih","bantuan_fitur_aplikasi"
"tunjukin daftar lowongan frontend developer dong.","cari_lowongan"
"kekurangan cv saya untuk loker data analyst apa aja?","analisis_skill_gap"
"tiap kali gw klik menu profil kok muter-muter doang ya layarnya","bantuan_fitur_aplikasi"
"kenapa wifi indihome sering down ya.","out_of_context"
"gmn cara pakai dashboard job market?","bantuan_fitur_aplikasi"
"aku punya skill kubernetes, cocok ga apply machine learning engineer?","analisis_skill_gap"
"berapa persen match score aku buat apply machine learning engineer.","analisis_skill_gap"
"cara jawab kelemahan diri pas interview gimana?","tanya_tips_rekrutmen"
"kalo mau fokus ke python buat jadi backend developer jalurnya gmn?","tanya_roadmap_karir"
"cara save hasil bookmark loker gimana?","bantuan_fitur_aplikasi"
"cekin profil gw dong, udah cocok belum lamar fullstack developer di startup?","analisis_skill_gap"
"kalo mau update data di cv analyzer, harus ngulang dari awal atau bisa edit sebagian","bantuan_fitur_aplikasi"
"Kalo mau update data di notifikasi, harus ngulang dari awal atau bisa edit sebagian?","bantuan_fitur_aplikasi"
"Cara nego gaji backend developer yang bener gmn.","tanya_tips_rekrutmen"
"Fitur skill gap analysis kok tiba-tiba ilang dari layar gw?","bantuan_fitur_aplikasi"
"aku bingung cara lihat notifikasi","bantuan_fitur_aplikasi"
"hrd tuh suka cv ygn kayak gimana sih buat data scientist","tanya_tips_rekrutmen"
"perusahaan mana aja yg lagi buka lowongan backend developer.","cari_lowongan"
"mending belajar node.js dulu atau apa ya biar bsa jadi machine learning engineer?","tanya_roadmap_karir"
"apakah portofolio python wajib dilampirkan pas daftar fullstack developer?","tanya_tips_rekrutmen"
"kok ganti password error ya?","bantuan_fitur_aplikasi"
"gimana cara nego gaji biar gk kerendahan","tanya_tips_rekrutmen"
"cara lapor SPT tahunan pajak penghasilan gmn ya?","out_of_context"
"oke.","salam_sapaan"
"ada lowongan ui/ux designer ygn full wfh ngga?","cari_lowongan"
"bs tolong buatin study plan buat devops engineer","tanya_roadmap_karir"
"apakah hasil notifikasi akurat?.","bantuan_fitur_aplikasi"
"Tombol buat liat skill gap analysis dimana sih?","bantuan_fitur_aplikasi"
"bsa tolong translate dokumen ini ke bahasa inggris ga.","out_of_context"
"ada loker data analyst yg butuh sql ga","cari_lowongan"
"1 + 1 sama dengan berapa?","out_of_context"
"step by step belajar fullstack developer dong","tanya_roadmap_karir"
"apa ygn harus aku tambahin di cv biar match sama qa engineer?","analisis_skill_gap"
"kalo mau fokus ke aws buat jadi data analyst jalurnya gimana","tanya_roadmap_karir"
"cekin profil gw dong, udah cocok belum lamar qa engineer di startup","analisis_skill_gap"
"dari nol sampe jago fullstack developer belajarnya apa aja.","tanya_roadmap_karir"
"tunjukin daftar lowongan machine learning engineer dng","cari_lowongan"
"ada lowongan backend developer yg full wfh ngga?","cari_lowongan"
"Fitur dashboard job market kok tiba-tiba ilang dari layar gue?.","bantuan_fitur_aplikasi"
"format CV ygn disukai ATS itu gmn ya sih","tanya_tips_rekrutmen"
"selamat siang, makasih ya","salam_sapaan"
"min, notifikasi itu fungsinya buat apa?","bantuan_fitur_aplikasi"
"apakah portofolio node.js wajib dilampirkan pas daftar data scientist?.","tanya_tips_rekrutmen"
"roadmap belajar mobile developer dong min","tanya_roadmap_karir"
"gimana cara pakai profil","bantuan_fitur_aplikasi"
"aku punya skill machine learning, cocok gk apply data scientist","analisis_skill_gap"
"dari nol sampe jago qa engineer belajarnya apa aja?","tanya_roadmap_karir"
"gue udah bisa kubernetes, tolong cekin donk gue udah pantes belum lamar loker ini?.","analisis_skill_gap"
"mau jadi qa engineer harus mulai dari mana.","tanya_roadmap_karir"
"terima kasih.","salam_sapaan"
"alur belajar devops engineer buat pemula","tanya_roadmap_karir"
"cekin profil aku donk, udah cocok belum lamar ui/ux designer di startup","analisis_skill_gap"
"mau jadi machine learning engineer harus mulai dari mana","tanya_roadmap_karir"
"cara nego gaji fullstack developer ygn bener gimana?","tanya_tips_rekrutmen"
"syarat mobile developer minta node.js, aku belum bisa. aman ga?","analisis_skill_gap"
"Kemarin gw ditolak hrd terus, mending tambahin apa ya di porto gw","tanya_tips_rekrutmen"
"cara download hasil notifikasi jadi bentuk pdf gmn ya min?","bantuan_fitur_aplikasi"
"apa yg harus aku tambahin di CV biar match sama backend developer","analisis_skill_gap"
"buka lowongan mobile developer ngga min?","cari_lowongan"
"kapan dunia ini kiamat","out_of_context"
"cara masukin git ke portofolio biar dilirik rekruter gmana?","tanya_tips_rekrutmen"
"gua lagi nyari loker yang kerjanya pake python nih min.","cari_lowongan"
"aku bingung cara lihat upload cv","bantuan_fitur_aplikasi"
"yooo, terima kasih","salam_sapaan"
"cara menghadapi coding test qa engineer gimana?.","tanya_tips_rekrutmen"
"ada loker machine learning engineer hari ini?","cari_lowongan"
"cek kecocokan profil saya sama loker fullstack developer dong","analisis_skill_gap"
"yooo, makasih ya.","salam_sapaan"
"kalo mau update data di notifikasi, harus ngulang dari awal atau bisa edit sebagian","bantuan_fitur_aplikasi"
"kalo mau fokus ke git buat jadi mobile developer jalurnya gmn ya?","tanya_roadmap_karir"
"apakah hasil ganti password akurat?","bantuan_fitur_aplikasi"
"apakah portofolio javascript wajib dilampirkan pas daftar frontend developer","tanya_tips_rekrutmen"
"cara masukin git ke portofolio biar dilirik rekruter gimana","tanya_tips_rekrutmen"
"tolong bikinin desain logo buat perusahaan gue","out_of_context"
"minta nomer wa hrd tokopedia dng","out_of_context"
"tulisin query SQL buat join 3 tabel dong","out_of_context"
"Kemarin aku ditolak hrd terus, mending tambahin apa ya di porto aku","tanya_tips_rekrutmen"
"Kemarin saya ditolak hrd terus, mending tambahin apa ya di porto saya?.","tanya_tips_rekrutmen"
"Tips bikin CV ATS friendly dong","tanya_tips_rekrutmen"
"Skill aku kurang apa ya buat jadi machine learning engineer","analisis_skill_gap"
